date,open,high,low,close,volume,day,time
2019-09-13 15:29:00,1804.3,1805.0,1803.15,1805.0,5452.0,13,05:59:00
2019-09-13 15:28:00,1804.95,1805.0,1804.6,1804.95,4946.0,13,05:58:00
2019-09-13 15:27:00,1804.55,1805.0,1804.55,1804.95,4469.0,13,05:57:00
2019-09-13 15:26:00,1805.65,1805.7,1804.5,1804.55,7760.0,13,05:56:00
2019-09-13 15:25:00,1805.6,1805.9,1805.4,1805.65,4684.0,13,05:55:00
2019-09-13 15:24:00,1805.55,1805.7,1805.0,1805.5,4430.0,13,05:54:00
2019-09-13 15:23:00,1805.7,1805.7,1804.05,1805.1,6548.0,13,05:53:00
2019-09-13 15:22:00,1805.0,1805.75,1804.75,1805.7,6547.0,13,05:52:00
2019-09-13 15:21:00,1805.45,1806.45,1804.7,1805.65,11967.0,13,05:51:00
2019-09-13 15:20:00,1804.55,1805.5,1803.25,1804.7,7516.0,13,05:50:00
2019-09-13 15:19:00,1805.5,1805.65,1804.65,1804.65,5903.0,13,05:49:00
2019-09-13 15:18:00,1805.75,1805.95,1804.75,1805.55,7585.0,13,05:48:00
2019-09-13 15:17:00,1804.9,1805.85,1804.9,1805.75,10114.0,13,05:47:00
2019-09-13 15:16:00,1805.0,1805.0,1804.7,1804.7,18989.0,13,05:46:00
2019-09-13 15:15:00,1805.4,1805.4,1804.95,1804.95,7690.0,13,05:45:00
2019-09-13 15:14:00,1805.0,1805.4,1804.95,1805.4,8448.0,13,05:44:00
2019-09-13 15:13:00,1804.55,1805.0,1804.55,1804.95,7441.0,13,05:43:00
2019-09-13 15:12:00,1805.0,1805.0,1804.55,1804.55,8787.0,13,05:42:00
2019-09-13 15:11:00,1805.0,1805.0,1804.5,1805.0,9952.0,13,05:41:00
2019-09-13 15:10:00,1804.9,1805.0,1804.55,1804.95,6433.0,13,05:40:00
2019-09-13 15:09:00,1806.0,1806.0,1804.6,1804.9,7616.0,13,05:39:00
2019-09-13 15:08:00,1807.0,1807.7,1805.3,1806.0,4940.0,13,05:38:00
2019-09-13 15:07:00,1807.05,1807.9,1806.5,1806.5,5355.0,13,05:37:00
2019-09-13 15:06:00,1804.9,1807.5,1804.9,1807.05,11324.0,13,05:36:00
2019-09-13 15:05:00,1805.15,1806.0,1804.45,1805.0,8787.0,13,05:35:00
2019-09-13 15:04:00,1807.7,1808.3,1804.95,1805.65,6821.0,13,05:34:00
2019-09-13 15:03:00,1808.5,1808.5,1806.55,1807.1,5107.0,13,05:33:00
2019-09-13 15:02:00,1808.15,1808.85,1807.1,1807.5,17975.0,13,05:32:00
2019-09-13 15:01:00,1807.5,1808.2,1806.9,1808.0,5605.0,13,05:31:00
2019-09-13 15:00:00,1804.95,1806.8,1804.5,1806.8,7454.0,13,05:30:00
2019-09-13 14:59:00,1804.95,1804.95,1804.15,1804.85,1436.0,13,05:29:00
2019-09-13 14:58:00,1804.15,1804.95,1804.15,1804.95,2460.0,13,05:28:00
2019-09-13 14:57:00,1804.9,1804.9,1804.05,1804.85,1454.0,13,05:27:00
2019-09-13 14:56:00,1803.65,1804.5,1803.3,1804.5,2327.0,13,05:26:00
2019-09-13 14:55:00,1804.05,1804.5,1803.65,1804.25,3230.0,13,05:25:00
2019-09-13 14:54:00,1803.85,1804.95,1803.85,1804.9,1470.0,13,05:24:00
2019-09-13 14:53:00,1804.55,1805.0,1803.6,1804.7,1929.0,13,05:23:00
2019-09-13 14:52:00,1804.65,1805.0,1804.0,1804.6,1678.0,13,05:22:00
2019-09-13 14:51:00,1805.0,1805.2,1804.1,1804.6,1775.0,13,05:21:00
2019-09-13 14:50:00,1805.8,1805.9,1804.5,1805.0,1892.0,13,05:20:00
2019-09-13 14:49:00,1805.9,1805.95,1805.1,1805.8,2114.0,13,05:19:00
2019-09-13 14:48:00,1808.0,1808.2,1805.4,1805.9,10711.0,13,05:18:00
2019-09-13 14:47:00,1805.8,1808.35,1805.65,1807.5,7057.0,13,05:17:00
2019-09-13 14:46:00,1805.0,1806.0,1804.75,1806.0,5936.0,13,05:16:00
2019-09-13 14:45:00,1804.95,1805.05,1804.45,1804.65,6369.0,13,05:15:00
2019-09-13 14:44:00,1803.4,1805.0,1803.4,1804.6,2343.0,13,05:14:00
2019-09-13 14:43:00,1803.75,1804.7,1803.25,1803.55,1328.0,13,05:13:00
2019-09-13 14:42:00,1804.3,1804.75,1803.25,1803.25,2387.0,13,05:12:00
2019-09-13 14:41:00,1804.3,1804.7,1804.0,1804.7,1273.0,13,05:11:00
2019-09-13 14:40:00,1805.0,1805.7,1804.1,1804.5,5779.0,13,05:10:00
2019-09-13 14:39:00,1805.25,1805.25,1804.2,1804.65,2509.0,13,05:09:00
2019-09-13 14:38:00,1805.25,1805.25,1805.0,1805.0,1603.0,13,05:08:00
2019-09-13 14:37:00,1805.25,1805.45,1805.1,1805.1,3280.0,13,05:07:00
2019-09-13 14:36:00,1805.55,1806.0,1805.25,1805.25,2355.0,13,05:06:00
2019-09-13 14:35:00,1805.9,1806.0,1805.3,1805.5,2202.0,13,05:05:00
2019-09-13 14:34:00,1806.0,1806.0,1805.25,1805.35,1807.0,13,05:04:00
2019-09-13 14:33:00,1805.15,1806.0,1805.1,1805.95,3646.0,13,05:03:00
2019-09-13 14:32:00,1805.3,1805.85,1805.0,1805.45,1232.0,13,05:02:00
