date,open,high,low,close,volume,day,time
2019-09-13 15:29:00,2141.1001,2143.0,2140.8,2143.0,4268.0,13,05:59:00
2019-09-13 15:28:00,2143.0,2143.3501,2141.0,2142.0,9240.0,13,05:58:00
2019-09-13 15:27:00,2143.3501,2143.5,2142.0,2143.3501,8339.0,13,05:57:00
2019-09-13 15:26:00,2142.05,2144.0,2142.05,2143.3501,7963.0,13,05:56:00
2019-09-13 15:25:00,2143.45,2143.6499,2141.8999,2142.05,7164.0,13,05:55:00
2019-09-13 15:24:00,2143.0,2144.0,2142.95,2143.45,9692.0,13,05:54:00
2019-09-13 15:23:00,2142.8501,2143.0,2141.0,2143.0,14284.0,13,05:53:00
2019-09-13 15:22:00,2143.8999,2144.1001,2141.1499,2141.1499,11312.0,13,05:52:00
2019-09-13 15:21:00,2143.6001,2144.3999,2143.1499,2143.3501,10220.0,13,05:51:00
2019-09-13 15:20:00,2143.0,2143.8501,2143.0,2143.7,10572.0,13,05:50:00
2019-09-13 15:19:00,2142.7,2143.6499,2142.2,2143.0,8488.0,13,05:49:00
2019-09-13 15:18:00,2144.3,2144.5,2142.2,2143.0,10313.0,13,05:48:00
2019-09-13 15:17:00,2143.6499,2144.3999,2143.25,2144.0,8100.0,13,05:47:00
2019-09-13 15:16:00,2143.8,2144.3,2141.3999,2142.8501,20849.0,13,05:46:00
2019-09-13 15:15:00,2142.55,2144.0,2142.0,2143.8,16373.0,13,05:45:00
2019-09-13 15:14:00,2142.95,2143.0,2142.05,2142.05,8641.0,13,05:44:00
2019-09-13 15:13:00,2143.0,2143.5,2142.6001,2142.6001,7214.0,13,05:43:00
2019-09-13 15:12:00,2142.1499,2143.2,2141.95,2143.0,7283.0,13,05:42:00
2019-09-13 15:11:00,2143.0,2144.3501,2141.8999,2142.0,13415.0,13,05:41:00
2019-09-13 15:10:00,2141.3501,2143.8501,2141.3501,2143.3999,24106.0,13,05:40:00
2019-09-13 15:09:00,2140.1001,2142.0,2140.1001,2141.45,7215.0,13,05:39:00
2019-09-13 15:08:00,2141.3,2141.8501,2140.1499,2140.6499,11161.0,13,05:38:00
2019-09-13 15:07:00,2141.2,2141.55,2140.45,2141.05,8176.0,13,05:37:00
2019-09-13 15:06:00,2139.8999,2141.3,2139.8,2140.95,12450.0,13,05:36:00
2019-09-13 15:05:00,2139.55,2140.0,2139.55,2139.8,8009.0,13,05:35:00
2019-09-13 15:04:00,2138.8501,2140.0,2138.8501,2140.0,10708.0,13,05:34:00
2019-09-13 15:03:00,2138.3,2139.0,2137.45,2139.0,7217.0,13,05:33:00
2019-09-13 15:02:00,2138.0,2138.95,2138.0,2138.25,9059.0,13,05:32:00
2019-09-13 15:01:00,2137.5,2138.5,2137.5,2138.1499,9080.0,13,05:31:00
2019-09-13 15:00:00,2136.45,2137.55,2135.7,2137.5,9888.0,13,05:30:00
2019-09-13 14:59:00,2135.1499,2136.3501,2135.1499,2135.2,2055.0,13,05:29:00
2019-09-13 14:58:00,2134.55,2136.3501,2134.55,2135.2,4799.0,13,05:28:00
2019-09-13 14:57:00,2133.8999,2134.5,2133.5,2134.5,1897.0,13,05:27:00
2019-09-13 14:56:00,2133.6499,2134.0,2132.95,2134.0,3139.0,13,05:26:00
2019-09-13 14:55:00,2134.3999,2134.3999,2133.6499,2133.6499,1949.0,13,05:25:00
2019-09-13 14:54:00,2134.1001,2134.5,2133.8999,2134.1499,1885.0,13,05:24:00
2019-09-13 14:53:00,2133.8999,2134.1499,2133.7,2134.0,2163.0,13,05:23:00
2019-09-13 14:52:00,2134.6499,2134.6499,2133.5,2133.8999,1377.0,13,05:22:00
