date,open,high,low,close,volume,day,time
2019-09-13 15:29:00,1482.1,1484.25,1482.0,1484.25,2887.0,13,05:59:00
2019-09-13 15:28:00,1482.6,1483.0,1481.8,1482.1,2099.0,13,05:58:00
2019-09-13 15:27:00,1481.9,1483.0,1481.9,1482.55,1769.0,13,05:57:00
2019-09-13 15:26:00,1483.5,1483.7,1481.8,1482.0,12026.0,13,05:56:00
2019-09-13 15:25:00,1484.0,1484.0,1483.15,1483.75,3073.0,13,05:55:00
2019-09-13 15:24:00,1484.95,1484.95,1483.75,1484.0,6640.0,13,05:54:00
2019-09-13 15:23:00,1485.75,1485.75,1484.05,1485.0,7388.0,13,05:53:00
2019-09-13 15:22:00,1484.6,1485.85,1484.55,1485.5,8709.0,13,05:52:00
2019-09-13 15:21:00,1484.8,1485.55,1484.0,1484.6,4435.0,13,05:51:00
2019-09-13 15:20:00,1485.2,1485.8,1484.45,1484.45,5722.0,13,05:50:00
2019-09-13 15:19:00,1484.9,1485.75,1484.45,1485.5,9894.0,13,05:49:00
2019-09-13 15:18:00,1484.3,1484.9,1484.0,1484.5,7002.0,13,05:48:00
2019-09-13 15:17:00,1484.05,1485.2,1484.05,1484.4,4867.0,13,05:47:00
2019-09-13 15:16:00,1484.0,1485.35,1483.9,1484.75,17938.0,13,05:46:00
2019-09-13 15:15:00,1484.0,1485.25,1483.6,1484.25,9626.0,13,05:45:00
2019-09-13 15:14:00,1483.85,1484.0,1483.0,1484.0,5442.0,13,05:44:00
2019-09-13 15:13:00,1483.9,1484.0,1483.2,1483.4,3207.0,13,05:43:00
2019-09-13 15:12:00,1484.0,1484.0,1482.9,1483.9,2812.0,13,05:42:00
2019-09-13 15:11:00,1483.8,1484.65,1483.0,1484.0,6953.0,13,05:41:00
2019-09-13 15:10:00,1483.0,1483.95,1483.0,1483.45,7138.0,13,05:40:00
2019-09-13 15:09:00,1484.35,1485.0,1483.0,1483.0,4224.0,13,05:39:00
2019-09-13 15:08:00,1485.9,1486.0,1484.0,1484.4,4565.0,13,05:38:00
2019-09-13 15:07:00,1484.6,1486.0,1484.6,1485.65,6989.0,13,05:37:00
2019-09-13 15:06:00,1484.05,1485.0,1484.05,1484.95,8519.0,13,05:36:00
2019-09-13 15:05:00,1484.6,1485.0,1483.8,1484.5,10216.0,13,05:35:00
2019-09-13 15:04:00,1483.6,1484.15,1482.55,1484.15,6887.0,13,05:34:00
2019-09-13 15:03:00,1484.05,1484.05,1483.0,1483.2,3923.0,13,05:33:00
2019-09-13 15:02:00,1484.0,1484.5,1483.35,1484.4,4592.0,13,05:32:00
2019-09-13 15:01:00,1483.4,1484.55,1482.95,1483.95,3849.0,13,05:31:00
2019-09-13 15:00:00,1483.35,1484.0,1482.85,1482.85,6330.0,13,05:30:00
2019-09-13 14:59:00,1482.8,1483.7,1482.5,1483.05,5073.0,13,05:29:00
2019-09-13 14:58:00,1481.1,1483.2,1481.1,1482.9,11678.0,13,05:28:00
2019-09-13 14:57:00,1480.25,1481.1,1480.2,1481.1,3583.0,13,05:27:00
