date,open,high,low,close,volume,day,time
2019-09-13 15:29:00,240.0086,240.4231,239.9727,240.2086,64387.0,13,05:59:00
2019-09-13 15:28:00,240.0,240.05,239.75,239.9,105434.0,13,05:58:00
2019-09-13 15:27:00,239.9,240.1,239.85,240.0,62700.0,13,05:57:00
2019-09-13 15:26:00,239.85,240.0,239.8,239.9,42097.0,13,05:56:00
2019-09-13 15:25:00,239.75,240.0,239.75,239.9,51039.0,13,05:55:00
2019-09-13 15:24:00,239.8,239.85,239.7,239.85,46254.0,13,05:54:00
2019-09-13 15:23:00,239.85,239.95,239.75,239.85,45104.0,13,05:53:00
2019-09-13 15:22:00,239.8,239.95,239.7,239.9,83599.0,13,05:52:00
2019-09-13 15:21:00,239.85,239.95,239.7,239.85,87474.0,13,05:51:00
2019-09-13 15:20:00,239.75,239.9,239.75,239.85,45510.0,13,05:50:00
2019-09-13 15:19:00,239.6,239.75,239.6,239.75,78084.0,13,05:49:00
2019-09-13 15:18:00,239.7,239.85,239.6,239.65,78394.0,13,05:48:00
2019-09-13 15:17:00,239.85,239.9,239.6,239.8,56139.0,13,05:47:00
2019-09-13 15:16:00,239.85,239.95,239.75,239.85,66344.0,13,05:46:00
2019-09-13 15:15:00,239.85,239.95,239.7,239.95,82517.0,13,05:45:00
2019-09-13 15:14:00,239.8,239.95,239.7,239.9,53454.0,13,05:44:00
2019-09-13 15:13:00,240.05,240.05,239.8,239.9,50840.0,13,05:43:00
2019-09-13 15:12:00,240.2,240.3,239.85,240.0,74958.0,13,05:42:00
2019-09-13 15:11:00,240.2,240.3,240.05,240.25,62439.0,13,05:41:00
2019-09-13 15:10:00,240.2,240.25,240.05,240.25,37486.0,13,05:40:00
2019-09-13 15:09:00,240.15,240.25,240.0,240.25,44729.0,13,05:39:00
2019-09-13 15:08:00,240.1,240.25,240.0,240.2,46748.0,13,05:38:00
2019-09-13 15:07:00,240.2,240.25,240.0,240.05,41808.0,13,05:37:00
2019-09-13 15:06:00,240.05,240.35,240.05,240.2,46792.0,13,05:36:00
2019-09-13 15:05:00,240.1,240.1,239.9,240.05,48850.0,13,05:35:00
2019-09-13 15:04:00,239.95,240.2,239.9,240.05,50136.0,13,05:34:00
2019-09-13 15:03:00,239.95,240.1,239.8,239.9,47786.0,13,05:33:00
2019-09-13 15:02:00,239.85,240.0,239.8,240.0,49789.0,13,05:32:00
2019-09-13 15:01:00,240.1,240.15,239.85,239.85,59524.0,13,05:31:00
2019-09-13 15:00:00,240.1,240.2,239.9,240.15,227893.0,13,05:30:00
2019-09-13 14:59:00,240.1,240.15,240.05,240.1,30941.0,13,05:29:00
2019-09-13 14:58:00,240.0,240.15,239.9,240.1,69730.0,13,05:28:00
2019-09-13 14:57:00,240.1,240.15,240.0,240.1,34887.0,13,05:27:00
2019-09-13 14:56:00,240.1,240.25,240.0,240.1,30278.0,13,05:26:00
2019-09-13 14:55:00,240.25,240.3,240.05,240.1,30684.0,13,05:25:00
2019-09-13 14:54:00,240.3,240.4,240.2,240.25,31875.0,13,05:24:00
2019-09-13 14:53:00,240.2,240.35,240.15,240.3,28892.0,13,05:23:00
2019-09-13 14:52:00,240.2,240.3,240.1,240.2,28696.0,13,05:22:00
2019-09-13 14:51:00,240.25,240.35,240.15,240.15,27811.0,13,05:21:00
2019-09-13 14:50:00,240.25,240.35,240.15,240.25,24538.0,13,05:20:00
2019-09-13 14:49:00,240.1,240.45,240.0,240.4,36138.0,13,05:19:00
2019-09-13 14:48:00,240.15,240.25,240.05,240.1,22070.0,13,05:18:00
2019-09-13 14:47:00,240.35,240.45,240.05,240.25,160076.0,13,05:17:00
2019-09-13 14:46:00,240.55,240.55,240.3,240.3,30104.0,13,05:16:00
2019-09-13 14:45:00,240.25,240.55,240.25,240.55,31923.0,13,05:15:00
2019-09-13 14:44:00,240.1,240.35,240.1,240.25,213999.0,13,05:14:00
2019-09-13 14:43:00,240.65,240.8,240.15,240.15,43719.0,13,05:13:00
2019-09-13 14:42:00,240.9,241.0,240.6,240.65,24887.0,13,05:12:00
2019-09-13 14:41:00,240.9,241.0,240.85,241.0,32159.0,13,05:11:00
2019-09-13 14:40:00,240.95,241.0,240.7,240.9,28104.0,13,05:10:00
2019-09-13 14:39:00,240.9,241.05,240.7,241.0,32799.0,13,05:09:00
2019-09-13 14:38:00,240.8,241.05,240.75,240.9,26255.0,13,05:08:00
2019-09-13 14:37:00,241.05,241.1,240.75,240.8,27135.0,13,05:07:00
2019-09-13 14:36:00,240.9,241.05,240.85,241.0,43937.0,13,05:06:00
2019-09-13 14:35:00,240.9,240.95,240.85,240.9,26445.0,13,05:05:00
2019-09-13 14:34:00,240.85,240.95,240.85,240.85,20349.0,13,05:04:00
2019-09-13 14:33:00,240.8,241.0,240.8,240.95,28665.0,13,05:03:00
2019-09-13 14:32:00,240.8,240.85,240.8,240.85,20291.0,13,05:02:00
2019-09-13 14:31:00,240.7,240.85,240.6,240.85,52227.0,13,05:01:00
2019-09-13 14:30:00,240.75,240.86,240.41,240.7,374238.0,13,05:00:00
2019-09-13 14:29:00,241.0,241.1,240.55,240.75,97582.0,13,04:59:00
2019-09-13 14:28:00,241.05,241.1,241.0,241.05,24260.0,13,04:58:00
2019-09-13 14:27:00,241.1,241.25,240.9,241.05,51519.0,13,04:57:00
2019-09-13 14:26:00,241.0,241.2,241.0,241.05,36078.0,13,04:56:00
2019-09-13 14:25:00,240.9,241.1,240.8,241.0,39303.0,13,04:55:00
