date,open,high,low,close,volume,day,time
2019-09-13 15:29:00,1362.75,1363.9,1362.15,1363.35,3108.0,13,05:59:00
2019-09-13 15:28:00,1363.75,1364.0,1362.65,1362.8,4695.0,13,05:58:00
2019-09-13 15:27:00,1364.1,1364.1,1363.05,1363.3,6936.0,13,05:57:00
2019-09-13 15:26:00,1364.75,1364.9,1363.5,1364.0,6151.0,13,05:56:00
2019-09-13 15:25:00,1364.9,1365.0,1364.5,1365.0,6553.0,13,05:55:00
2019-09-13 15:24:00,1364.8,1364.95,1364.5,1364.7,6753.0,13,05:54:00
2019-09-13 15:23:00,1364.95,1365.0,1364.05,1364.8,8496.0,13,05:53:00
2019-09-13 15:22:00,1364.0,1364.95,1364.0,1364.95,5958.0,13,05:52:00
2019-09-13 15:21:00,1362.95,1364.0,1362.4,1364.0,5752.0,13,05:51:00
2019-09-13 15:20:00,1364.75,1364.9,1362.65,1362.7,7553.0,13,05:50:00
2019-09-13 15:19:00,1364.6,1365.0,1363.95,1364.75,8562.0,13,05:49:00
2019-09-13 15:18:00,1365.2,1365.9,1364.2,1364.6,11609.0,13,05:48:00
2019-09-13 15:17:00,1361.85,1366.0,1361.35,1365.9,20118.0,13,05:47:00
2019-09-13 15:16:00,1362.85,1362.9,1361.8,1361.8,11838.0,13,05:46:00
2019-09-13 15:15:00,1363.0,1363.85,1362.4,1362.75,11313.0,13,05:45:00
2019-09-13 15:14:00,1363.45,1363.8,1362.45,1362.95,8542.0,13,05:44:00
2019-09-13 15:13:00,1363.4,1363.9,1363.05,1363.55,6766.0,13,05:43:00
2019-09-13 15:12:00,1363.0,1363.6,1362.8,1363.4,6382.0,13,05:42:00
2019-09-13 15:11:00,1363.3,1363.5,1362.15,1363.0,15600.0,13,05:41:00
2019-09-13 15:10:00,1363.7,1363.75,1362.9,1363.3,2320.0,13,05:40:00
2019-09-13 15:09:00,1362.95,1363.9,1362.95,1363.6,4792.0,13,05:39:00
2019-09-13 15:08:00,1363.4,1364.0,1362.4,1363.5,6117.0,13,05:38:00
2019-09-13 15:07:00,1363.1,1363.4,1362.4,1363.25,4142.0,13,05:37:00
2019-09-13 15:06:00,1363.15,1363.35,1362.15,1362.75,3152.0,13,05:36:00
2019-09-13 15:05:00,1362.5,1364.0,1362.4,1362.95,8193.0,13,05:35:00
2019-09-13 15:04:00,1360.85,1362.5,1360.85,1362.35,4983.0,13,05:34:00
2019-09-13 15:03:00,1362.95,1363.0,1360.75,1361.35,14232.0,13,05:33:00
2019-09-13 15:02:00,1362.25,1363.05,1361.85,1363.05,8745.0,13,05:32:00
2019-09-13 15:01:00,1362.3,1362.55,1361.8,1362.25,6109.0,13,05:31:00
2019-09-13 15:00:00,1362.0,1362.5,1361.8,1361.8,2820.0,13,05:30:00
2019-09-13 14:59:00,1362.65,1363.0,1361.65,1361.95,3562.0,13,05:29:00
2019-09-13 14:58:00,1362.25,1363.0,1361.65,1362.65,11722.0,13,05:28:00
2019-09-13 14:57:00,1362.8,1363.0,1361.85,1362.25,6555.0,13,05:27:00
2019-09-13 14:56:00,1361.75,1363.0,1361.75,1362.8,2201.0,13,05:26:00
2019-09-13 14:55:00,1362.35,1362.35,1361.6,1361.95,2044.0,13,05:25:00
2019-09-13 14:54:00,1362.15,1362.4,1361.65,1362.05,1855.0,13,05:24:00
2019-09-13 14:53:00,1362.0,1362.45,1361.6,1362.05,1434.0,13,05:23:00
2019-09-13 14:52:00,1363.0,1363.35,1361.45,1362.0,2735.0,13,05:22:00
2019-09-13 14:51:00,1363.75,1363.75,1362.1,1363.0,1508.0,13,05:21:00
2019-09-13 14:50:00,1363.9,1363.9,1363.0,1363.65,2375.0,13,05:20:00
2019-09-13 14:49:00,1364.25,1364.4,1363.1,1363.9,2999.0,13,05:19:00
2019-09-13 14:48:00,1364.85,1364.85,1363.65,1364.2,1647.0,13,05:18:00
2019-09-13 14:47:00,1364.6,1364.85,1363.5,1364.3,3020.0,13,05:17:00
2019-09-13 14:46:00,1363.55,1364.6,1363.5,1364.6,9040.0,13,05:16:00
2019-09-13 14:45:00,1364.65,1364.8,1363.65,1363.8,2122.0,13,05:15:00
2019-09-13 14:44:00,1364.15,1364.65,1363.8,1363.85,3318.0,13,05:14:00
2019-09-13 14:43:00,1364.0,1365.1,1364.0,1365.05,13424.0,13,05:13:00
2019-09-13 14:42:00,1365.35,1365.9,1364.05,1364.75,5147.0,13,05:12:00
2019-09-13 14:41:00,1364.4,1366.0,1364.2,1366.0,15631.0,13,05:11:00
2019-09-13 14:40:00,1364.25,1364.4,1363.0,1364.35,6863.0,13,05:10:00
2019-09-13 14:39:00,1362.5,1364.3,1362.0,1364.0,8060.0,13,05:09:00
2019-09-13 14:38:00,1359.6,1365.7,1359.6,1362.6,45427.0,13,05:08:00
2019-09-13 14:37:00,1358.5,1359.0,1358.5,1358.9,3780.0,13,05:07:00
2019-09-13 14:36:00,1358.5,1358.75,1357.65,1358.5,8959.0,13,05:06:00
2019-09-13 14:35:00,1358.45,1358.5,1357.2,1357.95,9856.0,13,05:05:00
2019-09-13 14:34:00,1358.65,1359.0,1358.15,1358.3,5673.0,13,05:04:00
2019-09-13 14:33:00,1358.15,1359.0,1358.1,1358.75,3844.0,13,05:03:00
2019-09-13 14:32:00,1358.4,1359.0,1358.1,1358.15,6062.0,13,05:02:00
2019-09-13 14:31:00,1357.85,1358.55,1357.55,1358.55,4990.0,13,05:01:00
2019-09-13 14:30:00,1358.6,1358.68,1357.43,1357.8,13815.0,13,05:00:00
2019-09-13 14:29:00,1358.05,1358.4,1357.4,1358.05,8669.0,13,04:59:00
2019-09-13 14:28:00,1358.15,1358.45,1357.75,1358.25,4550.0,13,04:58:00
2019-09-13 14:27:00,1358.0,1358.9,1357.85,1358.45,8590.0,13,04:57:00
2019-09-13 14:26:00,1357.0,1358.0,1356.8,1358.0,8957.0,13,04:56:00
2019-09-13 14:25:00,1357.0,1357.4,1356.2,1356.8,6761.0,13,04:55:00
2019-09-13 14:24:00,1357.6,1358.0,1356.65,1356.65,5830.0,13,04:54:00
2019-09-13 14:23:00,1358.0,1358.0,1357.0,1357.15,14965.0,13,04:53:00
2019-09-13 14:22:00,1357.85,1358.0,1357.25,1357.65,5126.0,13,04:52:00
2019-09-13 14:21:00,1357.55,1357.95,1356.55,1357.7,6039.0,13,04:51:00
2019-09-13 14:20:00,1357.0,1357.55,1356.85,1357.05,10371.0,13,04:50:00
2019-09-13 14:19:00,1357.35,1357.5,1356.9,1357.0,5856.0,13,04:49:00
2019-09-13 14:18:00,1356.8,1357.5,1356.5,1356.7,13307.0,13,04:48:00
2019-09-13 14:17:00,1355.9,1357.45,1355.65,1356.8,12617.0,13,04:47:00
2019-09-13 14:16:00,1354.95,1356.2,1354.95,1356.2,11717.0,13,04:46:00
2019-09-13 14:15:00,1355.0,1355.35,1354.65,1354.95,2635.0,13,04:45:00
2019-09-13 14:14:00,1354.05,1354.6,1353.75,1353.9,8940.0,13,04:44:00
2019-09-13 14:13:00,1355.1,1355.1,1354.4,1354.4,3786.0,13,04:43:00
2019-09-13 14:12:00,1355.45,1355.95,1355.1,1355.1,3858.0,13,04:42:00
2019-09-13 14:11:00,1355.7,1356.2,1355.0,1355.75,8571.0,13,04:41:00
2019-09-13 14:10:00,1357.35,1357.35,1355.65,1356.0,9894.0,13,04:40:00
2019-09-13 14:09:00,1356.5,1359.35,1356.3,1357.3,20340.0,13,04:39:00
2019-09-13 14:08:00,1353.1,1356.7,1352.75,1356.7,14074.0,13,04:38:00
2019-09-13 14:07:00,1352.05,1353.1,1351.65,1353.1,32991.0,13,04:37:00
2019-09-13 14:06:00,1352.1,1352.7,1351.85,1352.05,9226.0,13,04:36:00
2019-09-13 14:05:00,1352.35,1353.0,1351.8,1352.1,8203.0,13,04:35:00
2019-09-13 14:04:00,1352.1,1352.6,1351.75,1352.35,3821.0,13,04:34:00
2019-09-13 14:03:00,1352.15,1352.25,1351.8,1352.25,858.0,13,04:33:00
2019-09-13 14:02:00,1352.15,1352.25,1351.55,1351.75,2271.0,13,04:32:00
2019-09-13 14:01:00,1352.15,1352.6,1351.7,1352.15,6140.0,13,04:31:00
2019-09-13 14:00:00,1351.65,1352.4,1351.65,1352.2,1224.0,13,04:30:00
2019-09-13 13:59:00,1351.85,1352.35,1351.6,1352.0,2767.0,13,04:29:00
2019-09-13 13:58:00,1352.0,1352.5,1351.5,1351.85,1435.0,13,04:28:00
2019-09-13 13:57:00,1352.2,1352.5,1351.4,1352.0,3591.0,13,04:27:00
2019-09-13 13:56:00,1352.75,1353.0,1352.2,1352.2,2205.0,13,04:26:00
2019-09-13 13:55:00,1352.5,1352.75,1352.3,1352.75,2265.0,13,04:25:00
2019-09-13 13:54:00,1352.75,1353.0,1352.1,1352.25,1611.0,13,04:24:00
2019-09-13 13:53:00,1353.0,1353.3,1352.3,1353.0,4981.0,13,04:23:00
2019-09-13 13:52:00,1352.35,1353.3,1351.45,1352.55,4829.0,13,04:22:00
2019-09-13 13:51:00,1352.05,1352.85,1351.9,1352.5,2949.0,13,04:21:00
2019-09-13 13:50:00,1352.0,1352.45,1351.35,1352.4,2324.0,13,04:20:00
2019-09-13 13:49:00,1351.95,1352.5,1351.5,1352.15,3971.0,13,04:19:00
2019-09-13 13:48:00,1352.35,1352.75,1351.95,1351.95,4252.0,13,04:18:00
2019-09-13 13:47:00,1352.7,1353.3,1352.15,1352.35,11154.0,13,04:17:00
2019-09-13 13:46:00,1351.25,1352.7,1351.0,1352.6,4267.0,13,04:16:00
2019-09-13 13:45:00,1351.35,1352.2,1350.95,1351.0,6755.0,13,04:15:00
